Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
CHEMBL3301384,PDYN,P51681 P35372,P01213,Alzheimer's disease
OPRM1,PDYN,P35372,P01213,Alzheimer's disease
CHEMBL3885538,ARRB2,P21554 P35372,P32121,Alzheimer's disease
CHEMBL3883321,ARRB2,P08913 P35372,P32121,Alzheimer's disease
CHEMBL3301384,ARRB2,P51681 P35372,P32121,Alzheimer's disease
OPRM1,ARRB2,P35372,P32121,Alzheimer's disease
MECP2,CHEMBL3885591,P51608,Q92769 Q9Y618,Alzheimer's disease
MECP2,HDAC2,P51608,Q92769,Alzheimer's disease
ARRB2,ARRB1,P32121,P49407,Alzheimer's disease
SPI1,RUNX1,P17947,Q01196,Alzheimer's disease
SPI1,JUN,P17947,P05412,Alzheimer's disease
SPI1,CHEMBL2111421,P17947,P05412 P01100,Alzheimer's disease
FUS,EWSR1,P35637,Q01844,Alzheimer's disease
FUS,SRSF10,P35637,O75494,Alzheimer's disease
LMO2,RUNX1,P25791,Q01196,Alzheimer's disease
RUNX1,JUN,Q01196,P05412,Alzheimer's disease
RUNX1,CHEMBL2111421,Q01196,P05412 P01100,Alzheimer's disease
KLK3,AR,P07288,P10275,Alzheimer's disease
CHEMBL3301388,ERG,Q16576 Q15910 O75530 Q15022 Q09028,P11308,Alzheimer's disease
CHEMBL3137286,ERG,O75530 Q15022 Q15910,P11308,Alzheimer's disease
EZH2,ERG,Q15910,P11308,Alzheimer's disease
CHEMBL3301388,JUN,Q16576 Q15910 O75530 Q15022 Q09028,P05412,Alzheimer's disease
CHEMBL3301388,CHEMBL2111421,Q16576 Q15910 O75530 Q15022 Q09028,P05412 P01100,Alzheimer's disease
CHEMBL3137286,JUN,O75530 Q15022 Q15910,P05412,Alzheimer's disease
CHEMBL3137286,CHEMBL2111421,O75530 Q15022 Q15910,P05412 P01100,Alzheimer's disease
EZH2,JUN,Q15910,P05412,Alzheimer's disease
EZH2,CHEMBL2111421,Q15910,P05412 P01100,Alzheimer's disease
CHEMBL3301388,AR,Q16576 Q15910 O75530 Q15022 Q09028,P10275,Alzheimer's disease
CHEMBL3137286,AR,O75530 Q15022 Q15910,P10275,Alzheimer's disease
EZH2,AR,Q15910,P10275,Alzheimer's disease
JUN,EWSR1,P05412,Q01844,Alzheimer's disease
CHEMBL2111421,EWSR1,P05412 P01100,Q01844,Alzheimer's disease
JUN,RUNX2,P05412,Q13950,Alzheimer's disease
CHEMBL2111421,RUNX2,P05412 P01100,Q13950,Alzheimer's disease
JUN,AR,P05412,P10275,Alzheimer's disease
CHEMBL2111421,AR,P05412 P01100,P10275,Alzheimer's disease
RUNX2,ERG,Q13950,P11308,Alzheimer's disease
RUNX2,AR,Q13950,P10275,Alzheimer's disease
AR,ERG,P10275,P11308,Alzheimer's disease
OXT,EDN1,P01178,P05305,Alzheimer's disease
OXT,HTR1B,P01178,P28222,Alzheimer's disease
OXT,GHRL,P01178,Q9UBU3,Alzheimer's disease
GNB3,HTR1B,P16520,P28222,Alzheimer's disease
GNB3,GNAO1,P16520,P09471,Alzheimer's disease
GNAO1,HTR1B,P09471,P28222,Alzheimer's disease
GNAO1,EDN1,P09471,P05305,Alzheimer's disease
GNAO1,GNAI3,P09471,P08754,Alzheimer's disease
GNAO1,GNAI1,P09471,P63096,Alzheimer's disease
GNAO1,CHEMBL3883319,P09471,P62873 P59768,Alzheimer's disease
GNAO1,GNG2,P09471,P59768,Alzheimer's disease
GNAO1,GNB1,P09471,P62873,Alzheimer's disease
SST,HTR1B,P61278,P28222,Alzheimer's disease
GNG2,GNAI3,P59768,P08754,Alzheimer's disease
CHEMBL3883319,HTR1B,P62873 P59768,P28222,Alzheimer's disease
GNG2,HTR1B,P59768,P28222,Alzheimer's disease
GHRL,EDN1,Q9UBU3,P05305,Alzheimer's disease
GHRL,HTR1B,Q9UBU3,P28222,Alzheimer's disease
GNAI1,HTR1B,P63096,P28222,Alzheimer's disease
GNAI1,EDN1,P63096,P05305,Alzheimer's disease
GNAI3,HTR1B,P08754,P28222,Alzheimer's disease
GNAI3,EDN1,P08754,P05305,Alzheimer's disease
HTR1B,EDN1,P28222,P05305,Alzheimer's disease
HTR1B,NPY,P28222,P01303,Alzheimer's disease
HTR1B,GNB1,P28222,P62873,Alzheimer's disease
GNB3,VIPR1,P16520,P32241,Alzheimer's disease
GNB3,GNG7,P16520,O60262,Alzheimer's disease
GNB4,VIPR1,Q9HAV0,P32241,Alzheimer's disease
GNB5,VIPR1,O14775,P32241,Alzheimer's disease
GNB2,VIPR1,P62879,P32241,Alzheimer's disease
GNAI2,EDN1,P04899,P05305,Alzheimer's disease
VIPR1,GNG7,P32241,O60262,Alzheimer's disease
VIPR1,CHEMBL3883319,P32241,P62873 P59768,Alzheimer's disease
VIPR1,GNB1,P32241,P62873,Alzheimer's disease
GNAI3,GNG7,P08754,O60262,Alzheimer's disease
GNB3,HTR5A,P16520,P47898,Alzheimer's disease
GNB4,HTR5A,Q9HAV0,P47898,Alzheimer's disease
GNB5,HTR5A,O14775,P47898,Alzheimer's disease
HTR5A,GNAI2,P47898,P04899,Alzheimer's disease
HTR5A,GNAI3,P47898,P08754,Alzheimer's disease
HTR5A,GNB2,P47898,P62879,Alzheimer's disease
HTR5A,CHEMBL3883319,P47898,P62873 P59768,Alzheimer's disease
HTR5A,GNB1,P47898,P62873,Alzheimer's disease
HTR5A,GNAI1,P47898,P63096,Alzheimer's disease
HTR5A,GNG7,P47898,O60262,Alzheimer's disease
HTR5A,GNG3,P47898,P63215,Alzheimer's disease
HTR3B,CHEMBL3038505,O95264,O15399 Q05586,Alzheimer's disease
HTR3B,GRIN2D,O95264,O15399,Alzheimer's disease
CHEMBL2111332,CHEMBL3038505,O95264 P46098,O15399 Q05586,Alzheimer's disease
CHEMBL2111332,GRIN2D,O95264 P46098,O15399,Alzheimer's disease
HTR3B,CHEMBL3038504,O95264,Q14957 Q05586,Alzheimer's disease
HTR3B,GRIN1,O95264,Q05586,Alzheimer's disease
HTR3B,CHEMBL1907604,O95264,Q05586 Q12879,Alzheimer's disease
HTR3B,CHEMBL1907603,O95264,Q05586 Q13224,Alzheimer's disease
CHEMBL2111332,CHEMBL3038504,O95264 P46098,Q14957 Q05586,Alzheimer's disease
CHEMBL2111332,GRIN1,O95264 P46098,Q05586,Alzheimer's disease
CHEMBL2111332,CHEMBL1907604,O95264 P46098,Q05586 Q12879,Alzheimer's disease
CHEMBL2111332,CHEMBL1907603,O95264 P46098,Q05586 Q13224,Alzheimer's disease
HTR3B,GRIN3A,O95264,Q8TCU5,Alzheimer's disease
CHEMBL2111332,GRIN3A,O95264 P46098,Q8TCU5,Alzheimer's disease
HTR3B,CHEMBL4296111,O95264,Q9Y698 P42261,Alzheimer's disease
HTR3B,CACNG2,O95264,Q9Y698,Alzheimer's disease
CHEMBL2111332,CHEMBL4296111,O95264 P46098,Q9Y698 P42261,Alzheimer's disease
CHEMBL2111332,CACNG2,O95264 P46098,Q9Y698,Alzheimer's disease
HTR3B,CHEMBL4296110,O95264,Q8WXS5 P42261,Alzheimer's disease
HTR3B,CHEMBL3883294,O95264,P42262 P42261,Alzheimer's disease
HTR3B,GRIA1,O95264,P42261,Alzheimer's disease
CHEMBL2111332,CHEMBL4296110,O95264 P46098,Q8WXS5 P42261,Alzheimer's disease
CHEMBL2111332,CHEMBL3883294,O95264 P46098,P42262 P42261,Alzheimer's disease
CHEMBL2111332,GRIA1,O95264 P46098,P42261,Alzheimer's disease
HTR3B,GRIN2A,O95264,Q12879,Alzheimer's disease
CHEMBL2111332,GRIN2A,O95264 P46098,Q12879,Alzheimer's disease
HTR3B,GRIA2,O95264,P42262,Alzheimer's disease
HTR3B,CHEMBL3883291,O95264,P42263 P42262,Alzheimer's disease
CHEMBL2111332,GRIA2,O95264 P46098,P42262,Alzheimer's disease
CHEMBL2111332,CHEMBL3883291,O95264 P46098,P42263 P42262,Alzheimer's disease
HTR3B,CHEMBL3885581,O95264,P48058 P42263,Alzheimer's disease
HTR3B,GRIA4,O95264,P48058,Alzheimer's disease
CHEMBL2111332,CHEMBL3885581,O95264 P46098,P48058 P42263,Alzheimer's disease
CHEMBL2111332,GRIA4,O95264 P46098,P48058,Alzheimer's disease
HTR3B,GRIA3,O95264,P42263,Alzheimer's disease
CHEMBL2111332,GRIA3,O95264 P46098,P42263,Alzheimer's disease
HTR3B,GRIN2B,O95264,Q13224,Alzheimer's disease
CHEMBL2111332,GRIN2B,O95264 P46098,Q13224,Alzheimer's disease
HTR3B,GRIN2C,O95264,Q14957,Alzheimer's disease
CHEMBL2111332,GRIN2C,O95264 P46098,Q14957,Alzheimer's disease
HTR3B,HTR3E,O95264,A5X5Y0,Alzheimer's disease
CHEMBL2111332,HTR3E,O95264 P46098,A5X5Y0,Alzheimer's disease
HTR3B,HTR3C,O95264,Q8WXA8,Alzheimer's disease
CHEMBL2111332,HTR3C,O95264 P46098,Q8WXA8,Alzheimer's disease
HTR3B,HTR3D,O95264,Q70Z44,Alzheimer's disease
CHEMBL2111332,HTR3D,O95264 P46098,Q70Z44,Alzheimer's disease
CHEMBL3038505,CHEMBL4296091,O15399 Q05586,Q8WXA8 P46098,Alzheimer's disease
CHEMBL3038505,CHEMBL4296087,O15399 Q05586,A5X5Y0 P46098,Alzheimer's disease
CHEMBL3038505,HTR3A,O15399 Q05586,P46098,Alzheimer's disease
GRIN2D,CHEMBL4296091,O15399,Q8WXA8 P46098,Alzheimer's disease
GRIN2D,CHEMBL4296087,O15399,A5X5Y0 P46098,Alzheimer's disease
GRIN2D,HTR3A,O15399,P46098,Alzheimer's disease
CHEMBL3038505,CHEMBL3885581,O15399 Q05586,P48058 P42263,Alzheimer's disease
CHEMBL3038505,CHEMBL3883291,O15399 Q05586,P42263 P42262,Alzheimer's disease
CHEMBL3038505,GRIA3,O15399 Q05586,P42263,Alzheimer's disease
GRIN2D,CHEMBL3885581,O15399,P48058 P42263,Alzheimer's disease
GRIN2D,CHEMBL3883291,O15399,P42263 P42262,Alzheimer's disease
GRIN2D,GRIA3,O15399,P42263,Alzheimer's disease
CHEMBL3038505,GRIA4,O15399 Q05586,P48058,Alzheimer's disease
GRIN2D,GRIA4,O15399,P48058,Alzheimer's disease
CHEMBL3038505,CHEMBL4296111,O15399 Q05586,Q9Y698 P42261,Alzheimer's disease
CHEMBL3038505,CACNG2,O15399 Q05586,Q9Y698,Alzheimer's disease
GRIN2D,CHEMBL4296111,O15399,Q9Y698 P42261,Alzheimer's disease
GRIN2D,CACNG2,O15399,Q9Y698,Alzheimer's disease
CHEMBL3038505,CHEMBL4296110,O15399 Q05586,Q8WXS5 P42261,Alzheimer's disease
CHEMBL3038505,CHEMBL3883294,O15399 Q05586,P42262 P42261,Alzheimer's disease
CHEMBL3038505,GRIA1,O15399 Q05586,P42261,Alzheimer's disease
GRIN2D,CHEMBL4296110,O15399,Q8WXS5 P42261,Alzheimer's disease
GRIN2D,CHEMBL3883294,O15399,P42262 P42261,Alzheimer's disease
GRIN2D,GRIA1,O15399,P42261,Alzheimer's disease
CHEMBL3038505,GRIN2C,O15399 Q05586,Q14957,Alzheimer's disease
CHEMBL3038505,CHEMBL3038504,O15399 Q05586,Q14957 Q05586,Alzheimer's disease
GRIN2D,GRIN2C,O15399,Q14957,Alzheimer's disease
GRIN2D,CHEMBL3038504,O15399,Q14957 Q05586,Alzheimer's disease
CHEMBL3038505,CHEMBL1907603,O15399 Q05586,Q05586 Q13224,Alzheimer's disease
CHEMBL3038505,GRIN2B,O15399 Q05586,Q13224,Alzheimer's disease
GRIN2D,CHEMBL1907603,O15399,Q05586 Q13224,Alzheimer's disease
GRIN2D,GRIN2B,O15399,Q13224,Alzheimer's disease
CHEMBL3038505,GRIN2A,O15399 Q05586,Q12879,Alzheimer's disease
CHEMBL3038505,CHEMBL1907604,O15399 Q05586,Q05586 Q12879,Alzheimer's disease
GRIN2D,GRIN2A,O15399,Q12879,Alzheimer's disease
GRIN2D,CHEMBL1907604,O15399,Q05586 Q12879,Alzheimer's disease
CHEMBL3038505,GRIA2,O15399 Q05586,P42262,Alzheimer's disease
GRIN2D,GRIA2,O15399,P42262,Alzheimer's disease
CHEMBL3038505,GRIN3A,O15399 Q05586,Q8TCU5,Alzheimer's disease
GRIN2D,GRIN3A,O15399,Q8TCU5,Alzheimer's disease
CHEMBL3038505,GRIN1,O15399 Q05586,Q05586,Alzheimer's disease
GRIN2D,CHEMBL3038505,O15399,O15399 Q05586,Alzheimer's disease
GRIN2D,GRIN1,O15399,Q05586,Alzheimer's disease
CHEMBL3885581,CHEMBL4296091,P48058 P42263,Q8WXA8 P46098,Alzheimer's disease
CHEMBL3885581,CHEMBL4296087,P48058 P42263,A5X5Y0 P46098,Alzheimer's disease
CHEMBL3885581,HTR3A,P48058 P42263,P46098,Alzheimer's disease
GRIA4,CHEMBL4296091,P48058,Q8WXA8 P46098,Alzheimer's disease
GRIA4,CHEMBL4296087,P48058,A5X5Y0 P46098,Alzheimer's disease
GRIA4,HTR3A,P48058,P46098,Alzheimer's disease
CHEMBL3885581,GRIN3A,P48058 P42263,Q8TCU5,Alzheimer's disease
GRIA4,GRIN3A,P48058,Q8TCU5,Alzheimer's disease
CHEMBL3885581,CHEMBL3883291,P48058 P42263,P42263 P42262,Alzheimer's disease
CHEMBL3885581,GRIA3,P48058 P42263,P42263,Alzheimer's disease
GRIA4,CHEMBL3885581,P48058,P48058 P42263,Alzheimer's disease
GRIA4,CHEMBL3883291,P48058,P42263 P42262,Alzheimer's disease
GRIA4,GRIA3,P48058,P42263,Alzheimer's disease
CHEMBL3885581,GRIN2C,P48058 P42263,Q14957,Alzheimer's disease
CHEMBL3885581,CHEMBL3038504,P48058 P42263,Q14957 Q05586,Alzheimer's disease
GRIA4,GRIN2C,P48058,Q14957,Alzheimer's disease
GRIA4,CHEMBL3038504,P48058,Q14957 Q05586,Alzheimer's disease
CHEMBL3885581,CHEMBL1907603,P48058 P42263,Q05586 Q13224,Alzheimer's disease
CHEMBL3885581,GRIN2B,P48058 P42263,Q13224,Alzheimer's disease
GRIA4,CHEMBL1907603,P48058,Q05586 Q13224,Alzheimer's disease
GRIA4,GRIN2B,P48058,Q13224,Alzheimer's disease
CHEMBL3885581,CHEMBL4296111,P48058 P42263,Q9Y698 P42261,Alzheimer's disease
CHEMBL3885581,CHEMBL4296110,P48058 P42263,Q8WXS5 P42261,Alzheimer's disease
CHEMBL3885581,CHEMBL3883294,P48058 P42263,P42262 P42261,Alzheimer's disease
CHEMBL3885581,GRIA1,P48058 P42263,P42261,Alzheimer's disease
GRIA4,CHEMBL4296111,P48058,Q9Y698 P42261,Alzheimer's disease
GRIA4,CHEMBL4296110,P48058,Q8WXS5 P42261,Alzheimer's disease
GRIA4,CHEMBL3883294,P48058,P42262 P42261,Alzheimer's disease
GRIA4,GRIA1,P48058,P42261,Alzheimer's disease
CHEMBL3885581,GRIN2A,P48058 P42263,Q12879,Alzheimer's disease
CHEMBL3885581,CHEMBL1907604,P48058 P42263,Q05586 Q12879,Alzheimer's disease
GRIA4,GRIN2A,P48058,Q12879,Alzheimer's disease
GRIA4,CHEMBL1907604,P48058,Q05586 Q12879,Alzheimer's disease
CHEMBL3885581,GRIN1,P48058 P42263,Q05586,Alzheimer's disease
GRIA4,GRIN1,P48058,Q05586,Alzheimer's disease
CHEMBL3885581,GRIA2,P48058 P42263,P42262,Alzheimer's disease
GRIA4,GRIA2,P48058,P42262,Alzheimer's disease
CHEMBL3885581,CACNG2,P48058 P42263,Q9Y698,Alzheimer's disease
GRIA4,CACNG2,P48058,Q9Y698,Alzheimer's disease
GRIN2C,CHEMBL4296091,Q14957,Q8WXA8 P46098,Alzheimer's disease
GRIN2C,CHEMBL4296087,Q14957,A5X5Y0 P46098,Alzheimer's disease
GRIN2C,HTR3A,Q14957,P46098,Alzheimer's disease
CHEMBL3038504,CHEMBL4296091,Q14957 Q05586,Q8WXA8 P46098,Alzheimer's disease
CHEMBL3038504,CHEMBL4296087,Q14957 Q05586,A5X5Y0 P46098,Alzheimer's disease
CHEMBL3038504,HTR3A,Q14957 Q05586,P46098,Alzheimer's disease
GRIN2C,CHEMBL3883291,Q14957,P42263 P42262,Alzheimer's disease
GRIN2C,GRIA3,Q14957,P42263,Alzheimer's disease
CHEMBL3038504,CHEMBL3883291,Q14957 Q05586,P42263 P42262,Alzheimer's disease
CHEMBL3038504,GRIA3,Q14957 Q05586,P42263,Alzheimer's disease
GRIN2C,CHEMBL4296111,Q14957,Q9Y698 P42261,Alzheimer's disease
GRIN2C,CHEMBL4296110,Q14957,Q8WXS5 P42261,Alzheimer's disease
GRIN2C,CHEMBL3883294,Q14957,P42262 P42261,Alzheimer's disease
GRIN2C,GRIA1,Q14957,P42261,Alzheimer's disease
CHEMBL3038504,CHEMBL4296111,Q14957 Q05586,Q9Y698 P42261,Alzheimer's disease
CHEMBL3038504,CHEMBL4296110,Q14957 Q05586,Q8WXS5 P42261,Alzheimer's disease
CHEMBL3038504,CHEMBL3883294,Q14957 Q05586,P42262 P42261,Alzheimer's disease
CHEMBL3038504,GRIA1,Q14957 Q05586,P42261,Alzheimer's disease
GRIN2C,CACNG2,Q14957,Q9Y698,Alzheimer's disease
CHEMBL3038504,CACNG2,Q14957 Q05586,Q9Y698,Alzheimer's disease
GRIN2C,CHEMBL1907603,Q14957,Q05586 Q13224,Alzheimer's disease
GRIN2C,GRIN2B,Q14957,Q13224,Alzheimer's disease
CHEMBL3038504,CHEMBL1907603,Q14957 Q05586,Q05586 Q13224,Alzheimer's disease
CHEMBL3038504,GRIN2B,Q14957 Q05586,Q13224,Alzheimer's disease
GRIN2C,GRIN2A,Q14957,Q12879,Alzheimer's disease
GRIN2C,CHEMBL1907604,Q14957,Q05586 Q12879,Alzheimer's disease
CHEMBL3038504,GRIN2A,Q14957 Q05586,Q12879,Alzheimer's disease
CHEMBL3038504,CHEMBL1907604,Q14957 Q05586,Q05586 Q12879,Alzheimer's disease
GRIN2C,GRIN3A,Q14957,Q8TCU5,Alzheimer's disease
CHEMBL3038504,GRIN3A,Q14957 Q05586,Q8TCU5,Alzheimer's disease
GRIN2C,GRIA2,Q14957,P42262,Alzheimer's disease
CHEMBL3038504,GRIA2,Q14957 Q05586,P42262,Alzheimer's disease
GRIN2C,CHEMBL3038504,Q14957,Q14957 Q05586,Alzheimer's disease
GRIN2C,GRIN1,Q14957,Q05586,Alzheimer's disease
CHEMBL3038504,GRIN1,Q14957 Q05586,Q05586,Alzheimer's disease
GRIA2,CHEMBL4296091,P42262,Q8WXA8 P46098,Alzheimer's disease
GRIA2,CHEMBL4296087,P42262,A5X5Y0 P46098,Alzheimer's disease
GRIA2,HTR3A,P42262,P46098,Alzheimer's disease
CHEMBL3883294,CHEMBL4296091,P42262 P42261,Q8WXA8 P46098,Alzheimer's disease
CHEMBL3883294,CHEMBL4296087,P42262 P42261,A5X5Y0 P46098,Alzheimer's disease
CHEMBL3883294,HTR3A,P42262 P42261,P46098,Alzheimer's disease
CHEMBL3883291,CHEMBL4296091,P42263 P42262,Q8WXA8 P46098,Alzheimer's disease
CHEMBL3883291,CHEMBL4296087,P42263 P42262,A5X5Y0 P46098,Alzheimer's disease
CHEMBL3883291,HTR3A,P42263 P42262,P46098,Alzheimer's disease
GRIA2,GRIN3A,P42262,Q8TCU5,Alzheimer's disease
CHEMBL3883294,GRIN3A,P42262 P42261,Q8TCU5,Alzheimer's disease
CHEMBL3883291,GRIN3A,P42263 P42262,Q8TCU5,Alzheimer's disease
GRIA2,GRIN2A,P42262,Q12879,Alzheimer's disease
GRIA2,CHEMBL1907604,P42262,Q05586 Q12879,Alzheimer's disease
CHEMBL3883294,GRIN2A,P42262 P42261,Q12879,Alzheimer's disease
CHEMBL3883294,CHEMBL1907604,P42262 P42261,Q05586 Q12879,Alzheimer's disease
CHEMBL3883291,GRIN2A,P42263 P42262,Q12879,Alzheimer's disease
CHEMBL3883291,CHEMBL1907604,P42263 P42262,Q05586 Q12879,Alzheimer's disease
GRIA2,CHEMBL1907603,P42262,Q05586 Q13224,Alzheimer's disease
GRIA2,GRIN2B,P42262,Q13224,Alzheimer's disease
CHEMBL3883294,CHEMBL1907603,P42262 P42261,Q05586 Q13224,Alzheimer's disease
CHEMBL3883294,GRIN2B,P42262 P42261,Q13224,Alzheimer's disease
CHEMBL3883291,CHEMBL1907603,P42263 P42262,Q05586 Q13224,Alzheimer's disease
CHEMBL3883291,GRIN2B,P42263 P42262,Q13224,Alzheimer's disease
GRIA2,GRIN1,P42262,Q05586,Alzheimer's disease
CHEMBL3883294,GRIN1,P42262 P42261,Q05586,Alzheimer's disease
CHEMBL3883291,GRIN1,P42263 P42262,Q05586,Alzheimer's disease
GRIA2,CHEMBL4296111,P42262,Q9Y698 P42261,Alzheimer's disease
GRIA2,CACNG2,P42262,Q9Y698,Alzheimer's disease
CHEMBL3883294,CHEMBL4296111,P42262 P42261,Q9Y698 P42261,Alzheimer's disease
CHEMBL3883294,CACNG2,P42262 P42261,Q9Y698,Alzheimer's disease
CHEMBL3883291,CHEMBL4296111,P42263 P42262,Q9Y698 P42261,Alzheimer's disease
CHEMBL3883291,CACNG2,P42263 P42262,Q9Y698,Alzheimer's disease
GRIA2,CHEMBL3883291,P42262,P42263 P42262,Alzheimer's disease
GRIA2,GRIA3,P42262,P42263,Alzheimer's disease
CHEMBL3883294,CHEMBL3883291,P42262 P42261,P42263 P42262,Alzheimer's disease
CHEMBL3883294,GRIA3,P42262 P42261,P42263,Alzheimer's disease
CHEMBL3883291,GRIA3,P42263 P42262,P42263,Alzheimer's disease
GRIA2,CHEMBL4296110,P42262,Q8WXS5 P42261,Alzheimer's disease
GRIA2,CHEMBL3883294,P42262,P42262 P42261,Alzheimer's disease
GRIA2,GRIA1,P42262,P42261,Alzheimer's disease
CHEMBL3883294,CHEMBL4296110,P42262 P42261,Q8WXS5 P42261,Alzheimer's disease
CHEMBL3883294,GRIA1,P42262 P42261,P42261,Alzheimer's disease
CHEMBL3883291,CHEMBL4296110,P42263 P42262,Q8WXS5 P42261,Alzheimer's disease
CHEMBL3883291,GRIA1,P42263 P42262,P42261,Alzheimer's disease
CHEMBL4296111,CHEMBL4296091,Q9Y698 P42261,Q8WXA8 P46098,Alzheimer's disease
CHEMBL4296111,CHEMBL4296087,Q9Y698 P42261,A5X5Y0 P46098,Alzheimer's disease
CHEMBL4296111,HTR3A,Q9Y698 P42261,P46098,Alzheimer's disease
CACNG2,CHEMBL4296091,Q9Y698,Q8WXA8 P46098,Alzheimer's disease
CACNG2,CHEMBL4296087,Q9Y698,A5X5Y0 P46098,Alzheimer's disease
CACNG2,HTR3A,Q9Y698,P46098,Alzheimer's disease
CHEMBL4296111,GRIN3A,Q9Y698 P42261,Q8TCU5,Alzheimer's disease
CACNG2,GRIN3A,Q9Y698,Q8TCU5,Alzheimer's disease
CHEMBL4296111,GRIN2A,Q9Y698 P42261,Q12879,Alzheimer's disease
CHEMBL4296111,CHEMBL1907604,Q9Y698 P42261,Q05586 Q12879,Alzheimer's disease
CACNG2,GRIN2A,Q9Y698,Q12879,Alzheimer's disease
CACNG2,CHEMBL1907604,Q9Y698,Q05586 Q12879,Alzheimer's disease
CHEMBL4296111,CHEMBL1907603,Q9Y698 P42261,Q05586 Q13224,Alzheimer's disease
CHEMBL4296111,GRIN2B,Q9Y698 P42261,Q13224,Alzheimer's disease
CACNG2,CHEMBL1907603,Q9Y698,Q05586 Q13224,Alzheimer's disease
CACNG2,GRIN2B,Q9Y698,Q13224,Alzheimer's disease
CHEMBL4296111,GRIN1,Q9Y698 P42261,Q05586,Alzheimer's disease
CACNG2,GRIN1,Q9Y698,Q05586,Alzheimer's disease
CHEMBL4296111,GRIA3,Q9Y698 P42261,P42263,Alzheimer's disease
CACNG2,GRIA3,Q9Y698,P42263,Alzheimer's disease
CHEMBL4296111,CHEMBL4296110,Q9Y698 P42261,Q8WXS5 P42261,Alzheimer's disease
CHEMBL4296111,GRIA1,Q9Y698 P42261,P42261,Alzheimer's disease
CACNG2,CHEMBL4296111,Q9Y698,Q9Y698 P42261,Alzheimer's disease
CACNG2,CHEMBL4296110,Q9Y698,Q8WXS5 P42261,Alzheimer's disease
CACNG2,GRIA1,Q9Y698,P42261,Alzheimer's disease
CHEMBL4296091,CHEMBL4296087,Q8WXA8 P46098,A5X5Y0 P46098,Alzheimer's disease
CHEMBL4296091,HTR3E,Q8WXA8 P46098,A5X5Y0,Alzheimer's disease
HTR3C,CHEMBL4296087,Q8WXA8,A5X5Y0 P46098,Alzheimer's disease
HTR3C,HTR3E,Q8WXA8,A5X5Y0,Alzheimer's disease
CHEMBL4296091,HTR3D,Q8WXA8 P46098,Q70Z44,Alzheimer's disease
HTR3C,HTR3D,Q8WXA8,Q70Z44,Alzheimer's disease
CHEMBL4296091,HTR3A,Q8WXA8 P46098,P46098,Alzheimer's disease
HTR3C,CHEMBL4296091,Q8WXA8,Q8WXA8 P46098,Alzheimer's disease
HTR3C,HTR3A,Q8WXA8,P46098,Alzheimer's disease
CHEMBL4296091,GRIN3A,Q8WXA8 P46098,Q8TCU5,Alzheimer's disease
CHEMBL4296087,GRIN3A,A5X5Y0 P46098,Q8TCU5,Alzheimer's disease
HTR3A,GRIN3A,P46098,Q8TCU5,Alzheimer's disease
CHEMBL4296091,GRIN1,Q8WXA8 P46098,Q05586,Alzheimer's disease
CHEMBL4296091,CHEMBL1907604,Q8WXA8 P46098,Q05586 Q12879,Alzheimer's disease
CHEMBL4296091,CHEMBL1907603,Q8WXA8 P46098,Q05586 Q13224,Alzheimer's disease
CHEMBL4296087,GRIN1,A5X5Y0 P46098,Q05586,Alzheimer's disease
CHEMBL4296087,CHEMBL1907604,A5X5Y0 P46098,Q05586 Q12879,Alzheimer's disease
CHEMBL4296087,CHEMBL1907603,A5X5Y0 P46098,Q05586 Q13224,Alzheimer's disease
HTR3A,GRIN1,P46098,Q05586,Alzheimer's disease
HTR3A,CHEMBL1907604,P46098,Q05586 Q12879,Alzheimer's disease
HTR3A,CHEMBL1907603,P46098,Q05586 Q13224,Alzheimer's disease
CHEMBL4296091,GRIN2A,Q8WXA8 P46098,Q12879,Alzheimer's disease
CHEMBL4296087,GRIN2A,A5X5Y0 P46098,Q12879,Alzheimer's disease
HTR3A,GRIN2A,P46098,Q12879,Alzheimer's disease
CHEMBL4296091,GRIA3,Q8WXA8 P46098,P42263,Alzheimer's disease
CHEMBL4296087,GRIA3,A5X5Y0 P46098,P42263,Alzheimer's disease
HTR3A,GRIA3,P46098,P42263,Alzheimer's disease
CHEMBL4296091,CHEMBL4296110,Q8WXA8 P46098,Q8WXS5 P42261,Alzheimer's disease
CHEMBL4296091,GRIA1,Q8WXA8 P46098,P42261,Alzheimer's disease
CHEMBL4296087,CHEMBL4296110,A5X5Y0 P46098,Q8WXS5 P42261,Alzheimer's disease
CHEMBL4296087,GRIA1,A5X5Y0 P46098,P42261,Alzheimer's disease
HTR3A,CHEMBL4296110,P46098,Q8WXS5 P42261,Alzheimer's disease
HTR3A,GRIA1,P46098,P42261,Alzheimer's disease
CHEMBL4296091,GRIN2B,Q8WXA8 P46098,Q13224,Alzheimer's disease
CHEMBL4296087,GRIN2B,A5X5Y0 P46098,Q13224,Alzheimer's disease
HTR3A,GRIN2B,P46098,Q13224,Alzheimer's disease
CHEMBL4296087,HTR3E,A5X5Y0 P46098,A5X5Y0,Alzheimer's disease
HTR3A,CHEMBL4296087,P46098,A5X5Y0 P46098,Alzheimer's disease
HTR3A,HTR3E,P46098,A5X5Y0,Alzheimer's disease
CHEMBL4296087,HTR3D,A5X5Y0 P46098,Q70Z44,Alzheimer's disease
HTR3A,HTR3D,P46098,Q70Z44,Alzheimer's disease
