Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
PIK3CD,PIP5KL1,O00329,Q5T9C9,Alzheimer's disease
CHEMBL2111432,PIP5KL1,P27986 O00329,Q5T9C9,Alzheimer's disease
PIK3CD,PIK3R5,O00329,Q8WYR1,Alzheimer's disease
PIP5KL1,CHEMBL3430881,Q5T9C9,Q8WYR1 P48736,Alzheimer's disease
PIP5KL1,PIK3R5,Q5T9C9,Q8WYR1,Alzheimer's disease
PIP5KL1,PIK3R6,Q5T9C9,Q5UE93,Alzheimer's disease
PIP5KL1,CHEMBL4296106,Q5T9C9,P27986 P48736,Alzheimer's disease
PIP5KL1,CHEMBL3038510,Q5T9C9,P27986 P42338,Alzheimer's disease
PIP5KL1,PIK3R1,Q5T9C9,P27986,Alzheimer's disease
PIP5KL1,CHEMBL2111367,Q5T9C9,P27986 P42336,Alzheimer's disease
PIK3R5,PIP5K1C,Q8WYR1,O60331,Alzheimer's disease
PIK3R1,PIP5K1C,P27986,O60331,Alzheimer's disease
CHEMBL4296106,BTK,P27986 P48736,Q06187,Alzheimer's disease
PIK3R1,BTK,P27986,Q06187,Alzheimer's disease
CHEMBL2111367,BTK,P27986 P42336,Q06187,Alzheimer's disease
CHEMBL4296106,CD19,P27986 P48736,P15391,Alzheimer's disease
CHEMBL3038510,CD19,P27986 P42338,P15391,Alzheimer's disease
PIK3R1,CD19,P27986,P15391,Alzheimer's disease
CHEMBL2111367,CD19,P27986 P42336,P15391,Alzheimer's disease
CD19,BTK,P15391,Q06187,Alzheimer's disease
CD19,AKT1,P15391,P31749,Alzheimer's disease
CD19,CHEMBL3038463,P15391,P38936 P31749,Alzheimer's disease
PIP5K1C,PIK3R6,O60331,Q5UE93,Alzheimer's disease
PRKX,PKIA,P51817,P61925,Alzheimer's disease
PRKX,FOXO1,P51817,Q12778,Alzheimer's disease
PRKX,MAPT,P51817,P10636,Alzheimer's disease
PRKX,PPP1R8,P51817,Q12972,Alzheimer's disease
PRKX,PRKAR1B,P51817,P31321,Alzheimer's disease
PRKX,PRKAR2A,P51817,P13861,Alzheimer's disease
PRKX,CREB1,P51817,P16220,Alzheimer's disease
PRKX,PRKAR2B,P51817,P31323,Alzheimer's disease
PRKX,PRKAR1A,P51817,P10644,Alzheimer's disease
RELT,RELL2,Q969Z4,Q8NC24,Alzheimer's disease
RELT,OXSR1,Q969Z4,O95747,Alzheimer's disease
WNK4,OXSR1,Q96J92,O95747,Alzheimer's disease
CHEMBL3885534,OXSR1,Q9Y376 Q15831 Q7RTN6,O95747,Alzheimer's disease
CAB39,OXSR1,Q9Y376,O95747,Alzheimer's disease
CHEMBL3885641,OXSR1,P55011 Q9H2X9,O95747,Alzheimer's disease
SLC12A2,OXSR1,P55011,O95747,Alzheimer's disease
RELL2,OXSR1,Q8NC24,O95747,Alzheimer's disease
WNK2,WNK3,Q9Y3S1,Q9BYP7,Alzheimer's disease
WNK2,OXSR1,Q9Y3S1,O95747,Alzheimer's disease
WNK2,WNK1,Q9Y3S1,Q9H4A3,Alzheimer's disease
OXSR1,TASP1,O95747,Q9H6P5,Alzheimer's disease
OXSR1,WNK3,O95747,Q9BYP7,Alzheimer's disease
OXSR1,SLC12A1,O95747,Q13621,Alzheimer's disease
OXSR1,WNK1,O95747,Q9H4A3,Alzheimer's disease
MDM2,ABL1,Q00987,P00519,Alzheimer's disease
CHEMBL4888446,ABL1,Q00987 Q96SW2 Q16531,P00519,Alzheimer's disease
CHEMBL3038493,ABL1,Q00987 P48729,P00519,Alzheimer's disease
MDM2,RB1,Q00987,P06400,Alzheimer's disease
CHEMBL4888446,RB1,Q00987 Q96SW2 Q16531,P06400,Alzheimer's disease
CHEMBL3038493,RB1,Q00987 P48729,P06400,Alzheimer's disease
MDM2,TP73,Q00987,O15350,Alzheimer's disease
CHEMBL4888446,TP73,Q00987 Q96SW2 Q16531,O15350,Alzheimer's disease
CHEMBL3038493,TP73,Q00987 P48729,O15350,Alzheimer's disease
CBL,BCR,P22681,P11274,Alzheimer's disease
CBL,CRK,P22681,P46108,Alzheimer's disease
CBL,CRKL,P22681,P46109,Alzheimer's disease
RB1,YAP1,P06400,P46937,Alzheimer's disease
RB1,TP73,P06400,O15350,Alzheimer's disease
RB1,ABL1,P06400,P00519,Alzheimer's disease
TP53,ABL1,P04637,P00519,Alzheimer's disease
ATM,ABL1,Q13315,P00519,Alzheimer's disease
ABI2,GRB2,Q9NYB9,P62993,Alzheimer's disease
ABI2,ABI1,Q9NYB9,Q8IZP0,Alzheimer's disease
ABI2,WASF1,Q9NYB9,Q92558,Alzheimer's disease
ABI2,ABL1,Q9NYB9,P00519,Alzheimer's disease
CRK,BCR,P46108,P11274,Alzheimer's disease
CRK,ABL1,P46108,P00519,Alzheimer's disease
CRK,SRC,P46108,P12931,Alzheimer's disease
BCR,CHEMBL4296080,P11274,Q16543 P07900,Alzheimer's disease
BCR,HSP90AA1,P11274,P07900,Alzheimer's disease
BCR,CRKL,P11274,P46109,Alzheimer's disease
BCR,ABL1,P11274,P00519,Alzheimer's disease
BCR,GRB2,P11274,P62993,Alzheimer's disease
RIN1,ABL1,Q13671,P00519,Alzheimer's disease
CHEMBL4296080,ABL1,Q16543 P07900,P00519,Alzheimer's disease
HSP90AA1,ABL1,P07900,P00519,Alzheimer's disease
CTNNB1,ENAH,P35222,Q8N8S7,Alzheimer's disease
CHEMBL3885541,ENAH,P35222,Q8N8S7,Alzheimer's disease
CHEMBL3885525,ENAH,P35222,Q8N8S7,Alzheimer's disease
CHEMBL3038511,ENAH,Q9NQB0 P35222,Q8N8S7,Alzheimer's disease
CHEMBL3038464,ENAH,P35222 O15169,Q8N8S7,Alzheimer's disease
CTNNB1,ABL1,P35222,P00519,Alzheimer's disease
CHEMBL3885541,ABL1,P35222,P00519,Alzheimer's disease
CHEMBL3885525,ABL1,P35222,P00519,Alzheimer's disease
CHEMBL3038511,ABL1,Q9NQB0 P35222,P00519,Alzheimer's disease
CHEMBL3038464,ABL1,P35222 O15169,P00519,Alzheimer's disease
CTNNB1,YAP1,P35222,P46937,Alzheimer's disease
CHEMBL3885541,YAP1,P35222,P46937,Alzheimer's disease
CHEMBL3885525,YAP1,P35222,P46937,Alzheimer's disease
CHEMBL3038511,YAP1,Q9NQB0 P35222,P46937,Alzheimer's disease
CHEMBL3038464,YAP1,P35222 O15169,P46937,Alzheimer's disease
CRKL,SRC,P46109,P12931,Alzheimer's disease
CRKL,ABL1,P46109,P00519,Alzheimer's disease
ENAH,ABI1,Q8N8S7,Q8IZP0,Alzheimer's disease
ENAH,ABL1,Q8N8S7,P00519,Alzheimer's disease
ABL1,SRC,P00519,P12931,Alzheimer's disease
ABL1,YAP1,P00519,P46937,Alzheimer's disease
ABL1,WASF1,P00519,Q92558,Alzheimer's disease
ABL1,TP73,P00519,O15350,Alzheimer's disease
ABL1,GRB2,P00519,P62993,Alzheimer's disease
ABL1,RAD51,P00519,Q06609,Alzheimer's disease
ABL1,ABI1,P00519,Q8IZP0,Alzheimer's disease
SRC,YAP1,P12931,P46937,Alzheimer's disease
ABI1,GRB2,Q8IZP0,P62993,Alzheimer's disease
ABI1,WASF1,Q8IZP0,Q92558,Alzheimer's disease
TP73,YAP1,O15350,P46937,Alzheimer's disease
GRB2,WASF1,P62993,Q92558,Alzheimer's disease
FLT3,ABL2,P36888,P42684,Alzheimer's disease
RAC2,ABI2,P15153,Q9NYB9,Alzheimer's disease
RAC2,NCKAP1,P15153,Q9Y2A7,Alzheimer's disease
RAC2,ABL2,P15153,P42684,Alzheimer's disease
RAC2,ABL1,P15153,P00519,Alzheimer's disease
RAC2,WASF2,P15153,Q9Y6W5,Alzheimer's disease
ABI2,NCK1,Q9NYB9,P16333,Alzheimer's disease
ABI2,RAC3,Q9NYB9,P60763,Alzheimer's disease
ABI2,ABL2,Q9NYB9,P42684,Alzheimer's disease
ABI2,RAC1,Q9NYB9,P63000,Alzheimer's disease
ABI2,WASF2,Q9NYB9,Q9Y6W5,Alzheimer's disease
ABI2,NCKAP1,Q9NYB9,Q9Y2A7,Alzheimer's disease
CRK,ABL2,P46108,P42684,Alzheimer's disease
RAC3,NCKAP1,P60763,Q9Y2A7,Alzheimer's disease
RAC3,ABL2,P60763,P42684,Alzheimer's disease
RAC3,ABL1,P60763,P00519,Alzheimer's disease
RAC3,WASF2,P60763,Q9Y6W5,Alzheimer's disease
RIN1,ABL2,Q13671,P42684,Alzheimer's disease
IGDCC3,SLIT2,Q8IVU1,O94813,Alzheimer's disease
IGDCC3,ABL1,Q8IVU1,P00519,Alzheimer's disease
IGDCC3,ABL2,Q8IVU1,P42684,Alzheimer's disease
CRKL,ABL2,P46109,P42684,Alzheimer's disease
CRKL,RAC1,P46109,P63000,Alzheimer's disease
RAC1,PIR,P63000,O00625,Alzheimer's disease
RAC1,CHEMBL3831201,P63000,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,Alzheimer's disease
RAC1,CHEMBL2364701,P63000,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,Alzheimer's disease
RAC1,PSMA7,P63000,O14818,Alzheimer's disease
RAC1,ROBO1,P63000,Q9Y6N7,Alzheimer's disease
RAC1,SLIT2,P63000,O94813,Alzheimer's disease
RAC1,ABL2,P63000,P42684,Alzheimer's disease
RAC1,ABL1,P63000,P00519,Alzheimer's disease
RAC1,ABI1,P63000,Q8IZP0,Alzheimer's disease
RAC1,WASF2,P63000,Q9Y6W5,Alzheimer's disease
RAC1,NCKAP1,P63000,Q9Y2A7,Alzheimer's disease
NCKAP1,PIR,Q9Y2A7,O00625,Alzheimer's disease
NCKAP1,CHEMBL3831201,Q9Y2A7,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,Alzheimer's disease
NCKAP1,CHEMBL2364701,Q9Y2A7,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,Alzheimer's disease
NCKAP1,PSMA7,Q9Y2A7,O14818,Alzheimer's disease
NCKAP1,ABL1,Q9Y2A7,P00519,Alzheimer's disease
NCKAP1,ABL2,Q9Y2A7,P42684,Alzheimer's disease
NCKAP1,NCK1,Q9Y2A7,P16333,Alzheimer's disease
NCKAP1,ABI1,Q9Y2A7,Q8IZP0,Alzheimer's disease
NCKAP1,WASF2,Q9Y2A7,Q9Y6W5,Alzheimer's disease
ENAH,SLIT2,Q8N8S7,O94813,Alzheimer's disease
ENAH,ABL2,Q8N8S7,P42684,Alzheimer's disease
ENAH,ROBO1,Q8N8S7,Q9Y6N7,Alzheimer's disease
CHEMBL3831201,ABL1,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,P00519,Alzheimer's disease
CHEMBL2364701,ABL1,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,P00519,Alzheimer's disease
PSMA7,ABL1,O14818,P00519,Alzheimer's disease
CHEMBL3831201,PIR,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,O00625,Alzheimer's disease
CHEMBL2364701,PIR,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,O00625,Alzheimer's disease
PSMA7,PIR,O14818,O00625,Alzheimer's disease
CHEMBL3831201,NCK1,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,P16333,Alzheimer's disease
CHEMBL2364701,NCK1,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,P16333,Alzheimer's disease
PSMA7,NCK1,O14818,P16333,Alzheimer's disease
CHEMBL3831201,WASF2,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,Q9Y6W5,Alzheimer's disease
CHEMBL2364701,WASF2,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,Q9Y6W5,Alzheimer's disease
PSMA7,WASF2,O14818,Q9Y6W5,Alzheimer's disease
CHEMBL3831201,ABL2,P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25787 P25788 P25789 P28066 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P28070 Q99436,P42684,Alzheimer's disease
CHEMBL2364701,ABL2,Q99460 O00487 P25787 P25788 P28066 P28070 Q99436 P35998 P62191 P62333 P17980 P62195 Q13200 O43242 O00232 O00231 Q15008 P51665 Q9UNM6 P55036 P48556 P49721 P20618 P28074 P28062 P28065 P28072 P25786 P25789 P60900 O14818 Q8TAA3 P40306 A5LHX3 P49720 P43686,P42684,Alzheimer's disease
PSMA7,ABL2,O14818,P42684,Alzheimer's disease
ABL1,SLIT2,P00519,O94813,Alzheimer's disease
ABL1,NCK1,P00519,P16333,Alzheimer's disease
ABL1,ABL2,P00519,P42684,Alzheimer's disease
ABL1,WASF2,P00519,Q9Y6W5,Alzheimer's disease
ABL1,ROBO1,P00519,Q9Y6N7,Alzheimer's disease
ABI1,ABL2,Q8IZP0,P42684,Alzheimer's disease
ABI1,NCK1,Q8IZP0,P16333,Alzheimer's disease
ABI1,WASF2,Q8IZP0,Q9Y6W5,Alzheimer's disease
PIR,NCK1,O00625,P16333,Alzheimer's disease
PIR,WASF2,O00625,Q9Y6W5,Alzheimer's disease
PIR,ABL2,O00625,P42684,Alzheimer's disease
NCK1,SLIT2,P16333,O94813,Alzheimer's disease
NCK1,ROBO1,P16333,Q9Y6N7,Alzheimer's disease
NCK1,ABL2,P16333,P42684,Alzheimer's disease
NCK1,WASF2,P16333,Q9Y6W5,Alzheimer's disease
ROBO1,ABL2,Q9Y6N7,P42684,Alzheimer's disease
ROBO1,SLIT2,Q9Y6N7,O94813,Alzheimer's disease
SLIT2,ABL2,O94813,P42684,Alzheimer's disease
ABL2,WASF2,P42684,Q9Y6W5,Alzheimer's disease
TSC2,CDKN1B,P49815,P46527,Alzheimer's disease
CDKN1B,FOXO1,P46527,Q12778,Alzheimer's disease
CDKN1B,AKT1,P46527,P31749,Alzheimer's disease
MDM2,FOXO1,Q00987,Q12778,Alzheimer's disease
CHEMBL4888446,FOXO1,Q00987 Q96SW2 Q16531,Q12778,Alzheimer's disease
CHEMBL3038493,FOXO1,Q00987 P48729,Q12778,Alzheimer's disease
MDM2,PPP2CA,Q00987,P67775,Alzheimer's disease
CHEMBL4888446,PPP2CA,Q00987 Q96SW2 Q16531,P67775,Alzheimer's disease
CHEMBL3038493,PPP2CA,Q00987 P48729,P67775,Alzheimer's disease
MDM2,CHEMBL4106136,Q00987,P12956 P13010 P78527,Alzheimer's disease
MDM2,PRKDC,Q00987,P78527,Alzheimer's disease
CHEMBL4888446,CHEMBL4106136,Q00987 Q96SW2 Q16531,P12956 P13010 P78527,Alzheimer's disease
CHEMBL4888446,PRKDC,Q00987 Q96SW2 Q16531,P78527,Alzheimer's disease
CHEMBL3038493,CHEMBL4106136,Q00987 P48729,P12956 P13010 P78527,Alzheimer's disease
CHEMBL3038493,PRKDC,Q00987 P48729,P78527,Alzheimer's disease
MDM2,FOXO3,Q00987,O43524,Alzheimer's disease
CHEMBL4888446,FOXO3,Q00987 Q96SW2 Q16531,O43524,Alzheimer's disease
CHEMBL3038493,FOXO3,Q00987 P48729,O43524,Alzheimer's disease
MDM2,AKT1,Q00987,P31749,Alzheimer's disease
MDM2,CHEMBL3038463,Q00987,P38936 P31749,Alzheimer's disease
CHEMBL4888446,AKT1,Q00987 Q96SW2 Q16531,P31749,Alzheimer's disease
CHEMBL4888446,CHEMBL3038463,Q00987 Q96SW2 Q16531,P38936 P31749,Alzheimer's disease
CHEMBL3038493,AKT1,Q00987 P48729,P31749,Alzheimer's disease
CHEMBL3038493,CHEMBL3038463,Q00987 P48729,P38936 P31749,Alzheimer's disease
CHEMBL3885588,CHEMBL4106136,Q09472 Q16665,P12956 P13010 P78527,Alzheimer's disease
CHEMBL3885588,PRKDC,Q09472 Q16665,P78527,Alzheimer's disease
EP300,CHEMBL4106136,Q09472,P12956 P13010 P78527,Alzheimer's disease
EP300,PRKDC,Q09472,P78527,Alzheimer's disease
CHEMBL3885588,NOS3,Q09472 Q16665,P29474,Alzheimer's disease
EP300,NOS3,Q09472,P29474,Alzheimer's disease
PIK3CA,FOXO3,P42336,O43524,Alzheimer's disease
CHEMBL2111367,FOXO3,P27986 P42336,O43524,Alzheimer's disease
PIK3CA,APPL1,P42336,Q9UKG1,Alzheimer's disease
CHEMBL2111367,APPL1,P27986 P42336,Q9UKG1,Alzheimer's disease
NOS3,AKT1,P29474,P31749,Alzheimer's disease
NOS3,CHEMBL3038463,P29474,P38936 P31749,Alzheimer's disease
BCL2L1,CHEMBL4523999,Q07817,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
BCL2L1,CHEMBL4296662,Q07817,P68106 P62942 P42345,Alzheimer's disease
BCL2L1,CHEMBL4296661,Q07817,Q8N122 Q9BVC4 P42345,Alzheimer's disease
BCL2L1,MTOR,Q07817,P42345,Alzheimer's disease
BCL2L1,CHEMBL2221341,Q07817,P62942 P42345,Alzheimer's disease
BCL2L1,AKT1,Q07817,P31749,Alzheimer's disease
BCL2L1,CHEMBL3038463,Q07817,P38936 P31749,Alzheimer's disease
CHEMBL4106136,CHEMBL4523999,P12956 P13010 P78527,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
CHEMBL4106136,CHEMBL4296662,P12956 P13010 P78527,P68106 P62942 P42345,Alzheimer's disease
CHEMBL4106136,CHEMBL4296661,P12956 P13010 P78527,Q8N122 Q9BVC4 P42345,Alzheimer's disease
CHEMBL4106136,MTOR,P12956 P13010 P78527,P42345,Alzheimer's disease
CHEMBL4106136,CHEMBL2221341,P12956 P13010 P78527,P62942 P42345,Alzheimer's disease
PRKDC,CHEMBL4523999,P78527,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
PRKDC,CHEMBL4296662,P78527,P68106 P62942 P42345,Alzheimer's disease
PRKDC,CHEMBL4296661,P78527,Q8N122 Q9BVC4 P42345,Alzheimer's disease
PRKDC,MTOR,P78527,P42345,Alzheimer's disease
PRKDC,CHEMBL2221341,P78527,P62942 P42345,Alzheimer's disease
CHEMBL4106136,AKT1,P12956 P13010 P78527,P31749,Alzheimer's disease
CHEMBL4106136,CHEMBL3038463,P12956 P13010 P78527,P38936 P31749,Alzheimer's disease
PRKDC,AKT1,P78527,P31749,Alzheimer's disease
PRKDC,CHEMBL3038463,P78527,P38936 P31749,Alzheimer's disease
THEM4,AKT1,Q5T1C6,P31749,Alzheimer's disease
THEM4,CHEMBL3038463,Q5T1C6,P38936 P31749,Alzheimer's disease
TCL1A,AKT1,P56279,P31749,Alzheimer's disease
TCL1A,CHEMBL3038463,P56279,P38936 P31749,Alzheimer's disease
SPI1,ITGAM,P17947,P11215,Alzheimer's disease
SPI1,CHEMBL2111362,P17947,P11215 P05107,Alzheimer's disease
SPI1,CSF1R,P17947,P07333,Alzheimer's disease
CHEMBL4106150,ITGAM,P05106 P06756 P18084,P11215,Alzheimer's disease
CHEMBL4106150,CHEMBL2111362,P05106 P06756 P18084,P11215 P05107,Alzheimer's disease
ITGAV,ITGAM,P06756,P11215,Alzheimer's disease
ITGAV,CHEMBL2111362,P06756,P11215 P05107,Alzheimer's disease
CHEMBL3430893,ITGAM,P06756 P08648,P11215,Alzheimer's disease
CHEMBL3430893,CHEMBL2111362,P06756 P08648,P11215 P05107,Alzheimer's disease
CHEMBL3430892,ITGAM,P26012 P06756,P11215,Alzheimer's disease
CHEMBL3430892,CHEMBL2111362,P26012 P06756,P11215 P05107,Alzheimer's disease
CHEMBL2111416,ITGAM,P18564 P06756,P11215,Alzheimer's disease
CHEMBL2111416,CHEMBL2111362,P18564 P06756,P11215 P05107,Alzheimer's disease
CHEMBL2111407,ITGAM,P05556 P06756,P11215,Alzheimer's disease
CHEMBL2111407,CHEMBL2111362,P05556 P06756,P11215 P05107,Alzheimer's disease
CHEMBL2096675,ITGAM,P18084 P06756,P11215,Alzheimer's disease
CHEMBL2096675,CHEMBL2111362,P18084 P06756,P11215 P05107,Alzheimer's disease
CHEMBL1907598,ITGAM,P05106 P06756,P11215,Alzheimer's disease
CHEMBL1907598,CHEMBL2111362,P05106 P06756,P11215 P05107,Alzheimer's disease
CHEMBL4106150,CHEMBL4296106,P05106 P06756 P18084,P27986 P48736,Alzheimer's disease
CHEMBL4106150,CHEMBL3038510,P05106 P06756 P18084,P27986 P42338,Alzheimer's disease
CHEMBL4106150,PIK3R1,P05106 P06756 P18084,P27986,Alzheimer's disease
CHEMBL4106150,CHEMBL2111432,P05106 P06756 P18084,P27986 O00329,Alzheimer's disease
CHEMBL4106150,CHEMBL2111367,P05106 P06756 P18084,P27986 P42336,Alzheimer's disease
ITGAV,CHEMBL4296106,P06756,P27986 P48736,Alzheimer's disease
ITGAV,CHEMBL3038510,P06756,P27986 P42338,Alzheimer's disease
ITGAV,PIK3R1,P06756,P27986,Alzheimer's disease
ITGAV,CHEMBL2111432,P06756,P27986 O00329,Alzheimer's disease
ITGAV,CHEMBL2111367,P06756,P27986 P42336,Alzheimer's disease
CHEMBL3430893,CHEMBL4296106,P06756 P08648,P27986 P48736,Alzheimer's disease
CHEMBL3430893,CHEMBL3038510,P06756 P08648,P27986 P42338,Alzheimer's disease
CHEMBL3430893,PIK3R1,P06756 P08648,P27986,Alzheimer's disease
CHEMBL3430893,CHEMBL2111432,P06756 P08648,P27986 O00329,Alzheimer's disease
CHEMBL3430893,CHEMBL2111367,P06756 P08648,P27986 P42336,Alzheimer's disease
CHEMBL3430892,CHEMBL4296106,P26012 P06756,P27986 P48736,Alzheimer's disease
CHEMBL3430892,CHEMBL3038510,P26012 P06756,P27986 P42338,Alzheimer's disease
CHEMBL3430892,PIK3R1,P26012 P06756,P27986,Alzheimer's disease
CHEMBL3430892,CHEMBL2111432,P26012 P06756,P27986 O00329,Alzheimer's disease
CHEMBL3430892,CHEMBL2111367,P26012 P06756,P27986 P42336,Alzheimer's disease
CHEMBL2111416,CHEMBL4296106,P18564 P06756,P27986 P48736,Alzheimer's disease
CHEMBL2111416,CHEMBL3038510,P18564 P06756,P27986 P42338,Alzheimer's disease
CHEMBL2111416,PIK3R1,P18564 P06756,P27986,Alzheimer's disease
CHEMBL2111416,CHEMBL2111432,P18564 P06756,P27986 O00329,Alzheimer's disease
CHEMBL2111416,CHEMBL2111367,P18564 P06756,P27986 P42336,Alzheimer's disease
CHEMBL2096675,CHEMBL4296106,P18084 P06756,P27986 P48736,Alzheimer's disease
CHEMBL2096675,CHEMBL3038510,P18084 P06756,P27986 P42338,Alzheimer's disease
CHEMBL2096675,PIK3R1,P18084 P06756,P27986,Alzheimer's disease
CHEMBL2096675,CHEMBL2111432,P18084 P06756,P27986 O00329,Alzheimer's disease
CHEMBL2096675,CHEMBL2111367,P18084 P06756,P27986 P42336,Alzheimer's disease
CHEMBL1907598,CHEMBL4296106,P05106 P06756,P27986 P48736,Alzheimer's disease
CHEMBL1907598,CHEMBL3038510,P05106 P06756,P27986 P42338,Alzheimer's disease
CHEMBL1907598,PIK3R1,P05106 P06756,P27986,Alzheimer's disease
CHEMBL1907598,CHEMBL2111432,P05106 P06756,P27986 O00329,Alzheimer's disease
CHEMBL1907598,CHEMBL2111367,P05106 P06756,P27986 P42336,Alzheimer's disease
ITGAV,CBL,P06756,P22681,Alzheimer's disease
CHEMBL3430893,CBL,P06756 P08648,P22681,Alzheimer's disease
CHEMBL3430892,CBL,P26012 P06756,P22681,Alzheimer's disease
CHEMBL2111416,CBL,P18564 P06756,P22681,Alzheimer's disease
CHEMBL2111407,CBL,P05556 P06756,P22681,Alzheimer's disease
CHEMBL2096675,CBL,P18084 P06756,P22681,Alzheimer's disease
CHEMBL4106150,VAV3,P05106 P06756 P18084,Q9UKW4,Alzheimer's disease
ITGAV,VAV3,P06756,Q9UKW4,Alzheimer's disease
CHEMBL3430893,VAV3,P06756 P08648,Q9UKW4,Alzheimer's disease
CHEMBL3430892,VAV3,P26012 P06756,Q9UKW4,Alzheimer's disease
CHEMBL2111416,VAV3,P18564 P06756,Q9UKW4,Alzheimer's disease
CHEMBL2111407,VAV3,P05556 P06756,Q9UKW4,Alzheimer's disease
CHEMBL2096675,VAV3,P18084 P06756,Q9UKW4,Alzheimer's disease
CHEMBL1907598,VAV3,P05106 P06756,Q9UKW4,Alzheimer's disease
CHEMBL4106150,CSF1,P05106 P06756 P18084,P09603,Alzheimer's disease
ITGAV,CSF1,P06756,P09603,Alzheimer's disease
CHEMBL3430893,CSF1,P06756 P08648,P09603,Alzheimer's disease
CHEMBL3430892,CSF1,P26012 P06756,P09603,Alzheimer's disease
CHEMBL2111416,CSF1,P18564 P06756,P09603,Alzheimer's disease
CHEMBL2111407,CSF1,P05556 P06756,P09603,Alzheimer's disease
CHEMBL2096675,CSF1,P18084 P06756,P09603,Alzheimer's disease
CHEMBL1907598,CSF1,P05106 P06756,P09603,Alzheimer's disease
CHEMBL4106150,CSF1R,P05106 P06756 P18084,P07333,Alzheimer's disease
ITGAV,CSF1R,P06756,P07333,Alzheimer's disease
CHEMBL3430893,CSF1R,P06756 P08648,P07333,Alzheimer's disease
CHEMBL3430892,CSF1R,P26012 P06756,P07333,Alzheimer's disease
CHEMBL2111416,CSF1R,P18564 P06756,P07333,Alzheimer's disease
CHEMBL2111407,CSF1R,P05556 P06756,P07333,Alzheimer's disease
CHEMBL2096675,CSF1R,P18084 P06756,P07333,Alzheimer's disease
CHEMBL1907598,CSF1R,P05106 P06756,P07333,Alzheimer's disease
ITGAV,VEGFA,P06756,P15692,Alzheimer's disease
CHEMBL3430893,VEGFA,P06756 P08648,P15692,Alzheimer's disease
CHEMBL3430892,VEGFA,P26012 P06756,P15692,Alzheimer's disease
CHEMBL2111416,VEGFA,P18564 P06756,P15692,Alzheimer's disease
