Title,PhaseScreenScore
CJ_20Z,0.93
CJ_20E,0.93
Albe_14,0.924
RA_66,0.899
My_172,0.895
My_323,0.892
CA-E11Z,0.89
My_270-281B,0.855
Alex_12,0.818
CA-B1R,0.812
My_14,0.782
CA-B19S,0.765
RA_50Z,0.699
CA-D1S,0.699
Andrea_14Z,0.676
CA-C13E,0.664
Ana_R5,0.607
Ana_R13,0.593
ePharma_4X1Y_LOC,
Rafa_RPO95C,2.049
CA-D8Z,2.028
CA-D8E,2.028
CA-D12E,2.02
CA-B8Z,2.015
CA-D12Z,2.013
CA-C12Z,2.011
CA-B8E,2.007
CA-A12Z,2.005
My_414,1.999
CA-A8Z,1.99
CA-E8Z,1.989
RA-30,1.945
My_192,1.938
CA-A8E,1.93
RA_43,1.924
RA-38,1.922
CA-A12E,1.922
CA-C12E,1.921
My_195,1.916
CA-E8E,1.915
RA-39,1.914
My_290,1.892
Youn_38,1.892
RA-35,1.889
Combretastatin_A4,1.887
RA-34,1.879
RA-32,1.878
RA-24,1.877
CJ_13,1.877
My_394,1.874
RA-23,1.872
Rafa_50B,1.872
RA-25,1.866
Roxi_15A1,1.865
My_304,1.865
CJ_15Z,1.864
Rome_6,1.863
Youn_18,1.862
CJ_11,1.861
Raul_7,1.86
My_400,1.854
My_322,1.853
Youn_132d,1.852
RA-19,1.85
Rome_2,1.849
My_372,1.849
RA_79Z,1.848
Rafa_RPO91A,1.844
Pila_ACF47,1.844
RA-20,1.843
LA_53,1.843
My_313,1.843
RA-22,1.843
My_306,1.84
My_306,1.839
My_322,1.836
Pila_ACQ,1.835
Youn_72c,1.833
Youn_87b,1.833
My_176,1.829
My_313,1.829
Raul_8,1.828
Youn_71c,1.828
My_304,1.827
LA_32,1.827
RA_80Z,1.825
Youn_85,1.819
LA_34,1.818
Youn_37,1.816
My_145,1.815
CJ_14,1.81
Raul_19,1.809
LA_148Z,1.809
My_340,1.806
Pila_R14,1.805
LA_50,1.805
Youn_100,1.805
LA_30,1.804
Pila_R27,1.803
Rafa_71B,1.802
LA_29,1.799
Andrea_6,1.798
Pila_L54,1.797
Sara_R42,1.796
Youn_127,1.795
RA_64,1.795
LA_59,1.794
Andrea-2_4,1.794
Laug_66,1.794
LA_49,1.792
LA_28,1.791
Sara_R29,1.791
LA_58,1.787
My_190,1.784
My_190,1.784
Andrea-2_13.1,1.782
Sara_J-10-18,1.782
Andrea_13_1,1.781
RA_50Z,1.781
Andrea_12,1.779
Andrea_11,1.777
Andrea-2_11,1.776
Andrea_14E,1.772
Sara-2_117,1.772
Youn_4crist,1.771
CJ_15E,1.771
RA_66,1.77
Andrea_14Z,1.769
LA_31E,1.769
LA_31Z,1.769
Pila_ACO,1.769
My_326,1.767
LA_51E,1.767
LA_60E,1.764
Pila_AC19,1.76
RA_51,1.754
Youn_10c,1.748
Youn_24,1.746
My_371,1.74
LA_52R,1.737
RA_68R,1.737
My_165,1.736
LA_51Z,1.736
LA_93,1.735
CA-B14E,1.732
CJ_16,1.73
Youn_41,1.73
LA_60Z,1.729
Rafa_18-36,1.728
Laug_21,1.725
My_378,1.724
Laug_19,1.724
My_270-281B,1.723
Youn_42a,1.722
My_329,1.718
Sara-2_71,1.716
My_342,1.712
My_178,1.709
My_375,1.706
Andrea-2_14E,1.705
RA-27S,1.704
LA_87,1.704
My_331,1.703
My_DANI12S,1.703
RA_62,1.702
My_326B,1.701
Sara-2_134,1.7
My_380,1.7
My_379,1.7
My_365,1.695
RA_77,1.694
Youn_9,1.693
Pila_9,1.691
Pila_ACK,1.688
My_164,1.688
My_401,1.685
RA_78,1.676
Pila_16,1.675
My_341,1.674
Andrea-2_6,1.673
Pila_R61,1.673
Yaiza_11,1.671
RA_46,1.671
RA_75,1.67
Pila_ACL,1.669
CA-C14E,1.669
My_216,1.666
Pila_R54,1.665
My_177,1.664
My_177,1.664
RA_60,1.664
Pila_R62,1.662
Youn_97,1.661
My_406,1.659
Yaiza_15,1.659
Laug_18,1.657
My_201,1.655
Sara_R30,1.655
Youn_19,1.654
RA_56,1.654
RA_49,1.654
LA_54,1.653
RA_68S,1.651
Andrea-2_12,1.65
Youn_52,1.65
RA_65,1.649
LA_145,1.649
Pila_R60,1.647
LA_41Z,1.646
Laug_84,1.645
LA_44Z,1.645
RA-26R,1.644
LA_89,1.644
My_282,1.644
LA_47Z,1.644
My_265,1.643
My_415,1.64
LA_55,1.639
LA_38,1.639
LA_40,1.639
LA_42,1.637
Laug_17,1.636
LA_57Z,1.636
CA-C14Z,1.635
Sara-2_74,1.634
RA-26S,1.633
Yaiza_16,1.633
Yaiza_7,1.633
CA-B14Z,1.633
LA_88,1.633
LA_25,1.632
Youn_53,1.629
LA_26,1.629
Pila_R22,1.624
Pila_25,1.623
My_411,1.622
RA_54,1.618
RA-27R,1.618
My_388,1.617
My_189,1.616
My_189,1.616
LA_48S,1.616
My_238,1.615
LA_144,1.615
My_111,1.614
My_111,1.614
CA-C3R,1.613
LA_45,1.613
Pila_10D,1.611
LA_27E,1.604
LA_27Z,1.604
LA_52S,1.602
Pila_R131,1.598
Pila_30D,1.595
My_269,1.595
Yaiza_8,1.592
My_347,1.591
Pila_O72,1.589
My_368P2,1.588
Pila_9D,1.588
CA-A3R,1.586
My_244,1.583
Pila_R132,1.581
Albe_1,1.581
LA_57E,1.579
LA_44E,1.577
My_355,1.577
LA_56,1.576
Pila_38,1.576
Albe_13,1.576
Pila_36,1.574
My_274,1.573
My_274,1.573
My_364,1.572
Pila_35,1.572
Laug_76,1.571
LA_111,1.571
My_280,1.571
Sara-2_70,1.571
My_318,1.569
CA-B3S,1.568
Laug_65,1.567
RA_67,1.566
LA_109,1.566
LA_110,1.566
LA_47E,1.566
Yaiza_6,1.564
LA_41E,1.561
LA_107,1.56
Laug_67,1.56
LA_75,1.56
LA_98,1.559
LA_65,1.557
LA_39R,1.557
LA_99,1.557
LA_76,1.556
LA_64,1.555
My_356,1.554
Sara-2_87,1.554
Laug_78,1.553
Pila_39,1.551
LA_39S,1.55
Andrea_9Z,1.549
Andrea-2_9Z,1.549
LA_112,1.548
LA_71,1.547
LA_83,1.547
LA_43,1.546
My_367,1.546
LA_103,1.545
My_338,1.544
My_1B,1.543
LA_100,1.542
LA_77,1.542
Pila_11D,1.541
My_301,1.54
My_301,1.54
My_403,1.54
Migu_10,1.54
Elena_1,1.53
LA_46,1.53
LA_37,1.527
Azah_10,1.522
Sara-2_63,1.522
Sara_F5-8,1.522
Pila_30,1.521
Albe_5,1.521
LA_36,1.521
Ana_R9,1.517
Laug_82,1.517
My_293,1.517
My_19,1.514
Laug_85,1.513
My_94,1.509
My_63dim,1.508
Rafa_18-14,1.508
RA_50E,1.506
NMAR_11,1.5
My_32,1.5
NMAR_6,1.499
My_405,1.497
My_293,1.496
Laug_83,1.494
LA_70,1.492
My_25,1.491
Rafa_18-22,1.49
CA-E3R,1.49
My_99,1.489
My_288,1.488
My_237,1.487
LA_119,1.487
My_99,1.486
NMAR_14,1.486
My_37A1,1.485
My_37,1.485
My_37A1,1.485
My_358,1.485
Pila_R16,1.485
Dani_11,1.485
My_29,1.484
My_246,1.484
My_69A3,1.484
My_346,1.483
My_69A3,1.483
My_297,1.483
CA-A3S,1.483
CA-C3S,1.482
LA_74E,1.482
My_385,1.482
NMAR_17,1.482
My_117,1.482
My_386,1.482
My_297,1.481
My_263,1.481
My_30F,1.481
My_27,1.481
My_27,1.481
My_288,1.481
My_291,1.481
LA_48R,1.479
My_303,1.479
My_374,1.479
My_30,1.478
My_43P3,1.478
Sara-2_120,1.478
My_39A1,1.478
LA_106E,1.477
My_263,1.477
LA_97Z,1.477
My_291,1.476
My_23,1.476
Alex_14B,1.476
My_390,1.475
My_389,1.475
My_191,1.475
My_305,1.474
My_31,1.473
My_408,1.473
My_305,1.473
Sara-2_128,1.473
My_391,1.473
Andrea-2_13,1.472
CJ_4,1.472
LA_86E,1.471
My_351,1.471
Andrea_13,1.471
NMAR_13,1.471
My_69A5,1.47
Andrea-2_9E,1.47
Andrea_9E,1.47
Dani_12,1.469
My_132,1.469
Pila_17D,1.469
My_399,1.469
Andrea-2_14Z,1.469
My_257,1.467
My_303,1.466
My_278,1.466
NMAR_8,1.466
Rafa_18-07,1.464
My_26,1.464
My_373,1.464
My_40A2,1.464
My_179,1.463
NMAR_4,1.463
My_308,1.463
My_321,1.463
My_349,1.463
My_35,1.463
My_393,1.462
My_312,1.462
My_222,1.461
My_402,1.46
My_16,1.46
My_283,1.459
My_308,1.459
NMAR_2,1.458
My_162,1.458
My_148P1,1.457
My_392,1.457
My_316,1.456
My_316,1.455
My_391,1.455
My_118,1.454
My_399,1.453
NMAR_10,1.452
LA_68E,1.452
LA_68Z,1.452
My_390,1.45
My_153,1.45
Pila_15,1.449
Pila_ACJ,1.449
My_310,1.449
My_321,1.448
My_115,1.448
My_310,1.447
CA-A7E,1.447
My_298,1.446
My_298,1.446
My_324,1.445
Alex_15,1.445
Laug_90,1.444
My_33,1.444
Jose_T24-30,1.442
Sara-2_113,1.442
My_21P3,1.441
Sara-2_107,1.44
CA-E7E,1.44
My_271,1.438
My_271,1.438
NMAR_19,1.436
My_311,1.434
My_287,1.434
My_368P1,1.434
My_395,1.433
Youn_120,1.433
Youn_95,1.432
My_DANI12,1.431
CA-E3S,1.431
My_311,1.43
CA-C7E,1.427
LA_80Z,1.427
My_148P2,1.426
Laug_74,1.425
My_264,1.425
My_264,1.425
My_256,1.424
Dani_12S,1.422
Azah_4B,1.422
Sara-2_61,1.421
NMAR_7,1.417
My_247,1.416
My_294,1.416
My_280B,1.416
Rafa_18-19,1.414
My_260,1.414
My_260,1.414
CA-D7E,1.413
My_410,1.411
My_292,1.411
Sara-2_122,1.41
LA_123,1.409
LA_117,1.408
My_292,1.406
LA_82,1.405
My_87,1.405
My_88,1.403
My_88,1.403
CA-B7E,1.403
Laug_68,1.401
My_21P4,1.401
My_52,1.4
LA_146Z,1.4
My_110,1.4
Rafa_18-25,1.4
CA-B3R,1.4
Youn_89,1.398
My_93,1.396
LA_102,1.396
My_93,1.396
CA-F7E,1.393
My_180,1.391
My_DANI11,1.388
My_348,1.386
Rafa_18-28,1.384
My_302,1.383
My_142,1.383
My_175,1.383
CJ_24E,1.382
My_172,1.381
My_185,1.38
My_185,1.38
My_136,1.379
My_323,1.378
My_357,1.375
My_46,1.375
My_63trim,1.374
My_15,1.373
Rafa_18-21,1.372
My_245,1.366
My_296,1.365
My_169,1.365
Laug_77,1.365
My_254,1.364
My_254,1.364
My_130,1.356
Pila_L13,1.354
Jose_V11-18,1.354
My_24P3,1.354
My_221,1.353
Pila_N13,1.352
My_124,1.351
Laug_8,1.349
My_242,1.349
My_387,1.348
LA_80E,1.348
RA_61E,1.347
My_354,1.345
Jose_S14-17,1.336
Laug_2,1.336
Laug_89,1.336
My_24P1,1.336
LA_115E,1.334
My_307,1.333
My_320,1.332
My_141,1.33
Ana_R5,1.327
Jose_W13-16,1.325
Jose_7,1.316
Sara-2_126,1.315
My_382,1.314
Laug_6,1.314
Alex_11-11B,1.314
My_339,1.312
My_8,1.31
My_276,1.309
Albe_8,1.307
My_135,1.305
My_404,1.305
NMAR_12,1.302
Dani_8,1.301
My_38A2,1.299
My_233,1.298
My_232,1.298
My_102,1.296
My_85,1.293
My_119,1.292
My_DANI8,1.292
My_120,1.291
My_182,1.291
My_173,1.291
My_40A1,1.29
My_38A1,1.289
My_9G,1.286
My_73,1.285
My_DANI10,1.285
My_295,1.285
My_267,1.284
My_267,1.284
My_42A1,1.283
My_10,1.282
Ana_R11,1.279
My_307,1.279
My_36,1.278
My_43,1.278
Laug_88,1.277
My_289,1.275
My_170,1.275
My_146,1.275
Dani_10,1.274
Pila_P21,1.274
My_223,1.274
My_213,1.273
Pila_O44,1.273
My_223,1.273
My_236,1.272
My_236,1.272
My_350,1.271
My_330,1.27
My_97,1.269
My_361,1.267
My_197,1.267
My_63,1.266
My_255,1.266
My_97,1.264
My_362,1.263
Jose_23,1.263
Ana_R10,1.262
My_1,1.26
My_366,1.26
My_115P1,1.26
My_193P1,1.26
My_240,1.259
My_9,1.258
My_109,1.257
My_193P2,1.256
Jose_8,1.256
My_112P1,1.254
My_3E,1.254
My_197,1.253
My_63C,1.252
My_158,1.25
My_211,1.25
My_243,1.249
Alex_12,1.247
My_407,1.245
My_91,1.244
My_359,1.244
My_309,1.242
My_369,1.237
My_112P2,1.237
My_11,1.236
My_384,1.236
My_181,1.235
My_42,1.231
My_3,1.231
My_381,1.23
My_249,1.224
My_12,1.223
My_281,1.222
My_20,1.221
My_335,1.219
Sara_R48,1.218
Laug_75,1.215
Ana_R15,1.215
My_352,1.215
Laug_1,1.214
My_209,1.214
My_90,1.213
My_123,1.213
Pila_J29,1.212
My_193P3,1.212
My_128,1.211
My_327,1.21
My_113P1,1.208
My_92A1,1.207
My_337,1.206
My_359,1.204
My_299,1.202
My_299,1.202
My_370,1.2
My_204A3,1.199
My_328,1.197
Ana_R13,1.197
My_300,1.195
My_300,1.195
My_168,1.194
Yaiza_14,1.193
Yaiza_5,1.192
My_174,1.19
My_273,1.19
My_273,1.19
Sara_J36-45,1.19
Pila_5,1.189
My_76,1.186
Dani_14,1.186
My_376,1.184
My_261,1.184
My_268,1.183
My_131,1.182
Laug_80,1.18
My_79,1.179
My_113P4,1.179
My_98,1.179
My_98,1.179
My_317,1.179
My_377,1.178
My_121,1.178
Laug_72,1.176
My_418,1.175
My_114,1.174
Yaiza_18,1.173
Pila_P22,1.173
My_105,1.172
My_138,1.172
My_105,1.172
My_363,1.171
My_96,1.169
My_421,1.167
My_286,1.166
My_420,1.166
My_89,1.166
My_147,1.165
My_194,1.165
My_335B,1.164
My_419,1.163
My_194,1.163
My_155,1.163
My_161,1.155
My_84,1.154
My_332,1.147
My_133,1.145
My_186,1.145
My_129,1.144
Jose_22,1.144
Yaiza_19,1.143
Jose_19,1.141
My_122,1.137
My_183,1.136
Yaiza_3,1.135
Youn_20,1.134
Yaiza_17,1.133
My_360,1.127
My_319,1.122
My_425,1.121
My_417,1.121
My_259,1.119
Jose_24,1.118
My_84B,1.114
My_188,1.112
My_188,1.112
My_204A3,1.109
My_160,1.106
LA_151,1.101
Jose_9,1.097
My_253,1.095
My_315,1.083
My_167,1.083
Andrea-2_16,1.079
My_204A1,1.07
My_327B,1.069
Dani_15,1.055
Jose_25,1.046
Sara_R43,1.039
Marc_16E-2,1.036
Laug_73,1.021
Jose_20,1.011
My_3H,1.001
My_104,0.996
My_9G2,0.977
My_275,0.976
My_275,0.976
My_426,0.919
My_412,0.919
My_159,0.911
My_39A2,0.889
My_14,0.813
Sara_L19-31,0.781
My_279,0.761
My_28,0.681
ePharma_4YJ2_4ED,
Dani_9,2.706
Jose_13,2.236
Jose_29,2.195
Jose_P6-7,2.144
Ruth_13E,2.111
Marc_18,1.946
Roxi_15A2,1.901
Jose_12,1.847
Sara_F5-8,1.84
Marc_16E-1,1.833
Jose_W13-16,1.77
Jose_10,1.728
Migu_11,1.718
Migu_10,1.711
Sara_R35,1.711
Rafa_18-14,1.663
NMAR_14,1.642
Jose_T24-30,1.561
Jose_V11-18,1.469
Laug_68,1.37
Rafa_18-25,1.228
Migu_17,1.22
Migu_16,1.204
Jose_S14-17,1.166
LA_70,1.165
Yaiza_17,1.161
Jose_15,1.153
LA_65,1.152
LA_63,1.151
LA_83,1.149
Laug_94,1.148
RA_48S,1.122
Yaiza_14,1.12
RA_52S,1.103
CJ_23,1.079
CA-B7E,1.047
RA_52R,1.008
RA_48R,1.003
Raul_11,0.994
Marc_14Z,0.988
CA-B2,0.985
LA_132,0.983
Yaiza_19,0.974
My_191,0.97
Pila_Z14,0.955
CA-A4,0.955
CA-D2,0.949
RA_58,0.946
RA_66,0.936
LA_121,0.93
LA_73,0.929
LA_85,0.924
LA_110,0.916
LA_89,0.915
LA_105,0.914
LA_123,0.913
LA_76,0.911
LA_96,0.911
LA_82,0.904
LA_71,0.904
LA_109,0.898
LA_88,0.898
LA_77,0.897
LA_119,0.897
LA_102,0.892
RA_47,0.891
LA_117,0.891
CA-C4,0.889
CA-B8E,0.889
CA-B19S,0.887
LA_112,0.884
LA_103,0.883
RA_49,0.883
RA_51,0.882
Rafa_4B,0.88
CA-E4,0.878
RA_54,0.875
RA_56,0.862
RA_67,0.852
Rafa_71B,0.832
Rafa_50B,0.83
Pila_R62,0.829
RA_63R,0.811
CA-B1S,0.79
CJ_25Z,0.782
CA-B19R,0.776
CA-F2,0.775
CA-F16S,0.77
Pila_17D,0.759
Laug_8,0.757
RA_59,0.757
RA_64,0.749
Laug_95,0.747
RA_62,0.745
CA-F4,0.744
RA_65,0.732
CA-D4,0.732
CJ_25E,0.714
CA-D1S,0.684
CA-F16R,0.641
RA_80Z,0.638
RA_79Z,0.629
RA_78,0.628
RA_77,0.621
Pila_R61,0.616
Pila_9,0.612
Pila_R54,0.612
Pila_R60,0.611
Pila_11D,0.603
ePharma_4YJ3_4EE,
Laug_73,2.659
Pila_AF14,2.652
Pila_AD17,2.65
Pila_R53,2.643
Pila_AC19,2.63
Pila_AA12,2.611
Laug_66,2.58
Andrea-2_4,2.578
Andrea_13_1,2.576
Andrea_11,2.574
Andrea-2_11,2.568
Andrea_6,2.564
Andrea-2_13.1,2.564
Andrea-2_6,2.562
Andrea_12,2.559
Andrea-2_12,2.558
Pila_L54,2.556
Andrea-2_16,2.548
Andrea_9Z,2.548
Andrea_14Z,2.546
Andrea-2_9Z,2.546
Sara_R42,2.545
Andrea_9E,2.541
Andrea_14E,2.54
Andrea-2_14Z,2.54
Andrea-2_9E,2.539
Sara_J-10-18,2.536
Andrea-2_14E,2.532
Sara_R43,2.53
Sara_R29,2.53
Pila_N13,2.528
Sara_R30,2.526
Sara_R48,2.525
Sara_L19-31,2.521
Sara_J36-45,2.519
Pila_R27,2.516
Andrea_13,2.394
Andrea-2_13,2.392
Pila_J29,2.3
Pila_O44,2.266
Carbamolecombretastatin,2.249
LA_36,2.189
LA_37,2.173
CJ_23,2.02
Pila_21,2.008
CJ_22,1.986
CJ_24Z,1.98
CJ_25Z,1.966
CJ_25E,1.953
Ana_R5,1.94
My_410,1.928
Rafa_18-14,1.924
Jose_9,1.91
Jose_25,1.904
Jose_29,1.903
Ana_R10,1.897
NMAR_10,1.891
Jose_8,1.887
Jose_12,1.882
Jose_P6-7,1.879
RA_78,1.874
Pila_30,1.862
Pila_38,1.862
RA_77,1.861
Pila_R61,1.856
Pila_9,1.856
RA_80Z,1.855
RA_75,1.851
Jose_7,1.849
Marc_14Z,1.846
My_412,1.843
NMAR_7,1.836
RA_79Z,1.833
Pila_25,1.833
Laug_78,1.833
Jose_V11-18,1.83
Jose_13,1.821
Sara-2_107,1.821
Jose_15,1.819
LA_149Z,1.815
Rafa_18-07,1.815
Pila_R60,1.813
LA_147Z,1.813
Sara-2_87,1.809
Pila_39,1.808
Sara-2_71,1.808
Azah_10,1.807
Sara-2_63,1.806
Pila_11D,1.805
Pila_P22,1.804
Pila_R54,1.804
NMAR_8,1.803
Sara-2_128,1.794
Sara-2_113,1.793
NMAR_13,1.793
Pila_9D,1.791
Rafa_18-21,1.791
Pila_R132,1.791
My_326B,1.791
NMAR_19,1.789
Pila_R62,1.788
Sara-2_122,1.788
Sara-2_117,1.787
CA-A4,1.786
LA_132,1.786
Sara-2_70,1.781
CA-B4,1.78
Jose_24,1.779
CA-B18,1.779
NMAR_4,1.778
Laug_22,1.777
My_63trim,1.775
Pila_36,1.771
LA_131,1.771
NMAR_14,1.77
LA_127,1.769
Albe_10,1.768
Sara-2_120,1.768
Jose_10,1.768
Pila_35,1.767
NMAR_2,1.766
CA-B1S,1.764
LA_130,1.763
CA-B2,1.761
CA-A2,1.755
Rafa_18-19,1.754
My_31,1.754
Pila_10D,1.753
LA_133Z,1.751
LA_128,1.748
RA_64,1.743
LA_76,1.742
CA-A7Z,1.742
LA_77,1.742
My_282,1.742
LA_83,1.739
Jose_23,1.738
LA_82,1.737
RA_62,1.735
My_349,1.735
My_244,1.735
My_374,1.734
LA_99,1.734
LA_100,1.734
My_356,1.734
LA_89,1.733
LA_88,1.733
Laug_85,1.733
LA_75,1.732
LA_103,1.732
My_341,1.731
LA_129,1.731
LA_65,1.731
LA_71,1.73
LA_102,1.729
RA_60,1.728
LA_73,1.726
CA-B7Z,1.725
LA_70,1.725
LA_110,1.724
LA_98,1.721
RA_65,1.721
LA_123,1.72
My_415,1.72
Rafa_3B,1.719
CA-B7E,1.719
Raul_10,1.717
LA_96,1.716
LA_112,1.715
LA_64,1.714
LA_109,1.714
LA_87,1.714
RA_59,1.713
My_370,1.713
LA_72,1.713
My_363,1.713
LA_85,1.712
LA_119,1.711
Jose_W13-16,1.711
LA_133E,1.711
LA_63,1.711
CA-D4,1.711
CA-C4,1.709
RA_66,1.706
LA_94,1.706
Migu_11,1.706
LA_121,1.705
CJ_24E,1.704
Laug_9,1.702
LA_107,1.697
LA_120,1.697
RA_58,1.697
LA_61,1.697
RA_50Z,1.696
LA_105,1.696
CA-F4,1.695
CA-B19R,1.694
LA_80Z,1.692
CA-D2,1.692
Pila_15,1.69
Laug_80,1.69
RA_61E,1.69
Migu_10,1.688
LA_93,1.688
CA-F2,1.688
Albe_8,1.687
NMAR_12,1.687
CA-B19S,1.687
LA_104,1.686
LA_125,1.684
Laug_90,1.684
Laug_82,1.682
LA_74Z,1.681
Sara_F5-8,1.68
LA_68E,1.677
LA_68Z,1.677
CA-B8E,1.677
LA_97E,1.677
LA_84,1.676
Laug_76,1.676
LA_80E,1.676
Laug_83,1.676
LA_115E,1.673
CA-C7Z,1.673
My_426,1.672
My_270-281B,1.671
CA-B3S,1.671
LA_86Z,1.67
My_332,1.669
CA-E7Z,1.668
Laug_75,1.667
My_380,1.666
LA_126,1.665
CA-E11Z,1.663
CA-D11E,1.66
CA-D11Z,1.66
LA_115Z,1.659
Laug_74,1.659
Pila_ACQ,1.659
CA-D7Z,1.659
LA_106Z,1.654
My_85,1.654
Laug_2,1.654
LA_74E,1.654
LA_86E,1.652
CA-D7E,1.65
LA_97Z,1.65
Pila_ACO,1.648
CA-D13Z,1.647
CA-D13E,1.647
Laug_6,1.646
Laug_65,1.646
CA-F1S,1.641
CA-E7E,1.641
LA_106E,1.64
CA-F13E,1.64
Laug_94,1.639
CA-F7Z,1.636
CA-F7E,1.634
Sara_R35,1.632
Laug_84,1.632
Pila_30D,1.632
My_422,1.631
LA_111,1.628
Laug_92,1.628
CA-F13Z,1.627
Pila_17D,1.624
Rafa_18-25,1.624
CA-B1R,1.621
My_326,1.618
My_275,1.613
Laug_59,1.611
My_275,1.611
Rafa_50B,1.606
Ana_R9,1.596
My_319,1.595
RA_52R,1.581
My_395,1.578
Laug_77,1.576
Laug_68,1.573
Raul_9,1.571
My_280B,1.571
My_281,1.567
RA_63S,1.554
CA-F16R,1.549
Laug_95,1.545
My_278,1.545
RA_68S,1.544
Laug_72,1.54
Laug_1,1.526
Albe_14,1.524
Raul_11,1.521
My_46,1.52
My_87,1.516
My_52,1.51
CA-D1R,1.508
LA_95,1.5
RA_68R,1.497
CA-F1R,1.496
Dani_14,1.492
Jose_S14-17,1.491
Laug_7,1.485
RA_48R,1.485
RA_63R,1.482
CA-C13E,1.461
LA_145,1.458
LA_141,1.456
CA-E1S,1.442
CA-C13Z,1.409
Laug_93,1.397
Laug_67,1.384
My_1B,1.371
Pila_R3,1.356
My_147,1.351
Jose_22,1.345
Sara_C8_17,1.335
Rafa_18-36,1.328
Laug_8,1.31
Laug_60,1.296
Pila_18,1.28
Ana_R15,1.247
RA_50E,1.234
My_117,1.216
LA_62,1.215
Pila_R131,1.194
CA-D1S,1.184
Jose_20,1.168
Migu_16,1.165
Pila_X24,1.165
My_84B,1.162
Pila_V8,1.154
RA_67,1.149
Laug_88,1.146
RA_52S,1.14
Pila_Z14,1.131
Pila_V18,1.114
RA_46,1.112
RA_48S,1.106
Rafa_35,1.105
My_94,1.105
Pila_5,1.096
CA-C2,1.093
RA_45,1.083
Pila_K20,1.083
Pila_Y29,1.08
CA-A7E,1.079
CA-E2,1.074
Laug_89,1.054
Andrea_8,1.047
CA-B3R,1.039
Lau_61,1.037
Andrea-2_8,1.03
Rafa_18-22,1.028
CA-C7E,1.018
CA-D12E,0.967
CA-C3S,0.944
CA-E1R,0.934
Laug_56,0.925
CA-A3R,0.923
CA-E11E,0.893
CA-C3R,0.892
Jose_T24-30,0.868
Migu_8,0.851
Migu_2,0.849
Migu_3,0.847
Migu_9,0.841
RA_51,0.822
RA_56,0.75
ePharma_5C8Y_PN6-2,
LA_49,1
Yaiza_18,1
Yaiza_19,1
Laug_95,1
LA_138,1
My_193P1,1
ePharma_5CA0_LXL-2,
My_115,2.109
My_307,2.019
My_399,2.008
My_330,2.003
My_162,2.001
My_181,2.001
My_253,1.989
My_249,1.988
My_331,1.984
My_306,1.982
My_382,1.979
My_289,1.977
My_290,1.976
My_322,1.975
My_293,1.975
My_115P1,1.971
My_297,1.97
My_307,1.969
My_372,1.968
My_321,1.967
My_292,1.967
My_347,1.965
My_292,1.964
My_348,1.964
My_322,1.961
My_267,1.96
My_267,1.96
My_193P2,1.958
My_193P1,1.957
My_306,1.956
My_109,1.956
My_309,1.955
My_255,1.954
My_316,1.951
My_167,1.947
My_386,1.944
My_346,1.943
My_263,1.943
My_373,1.94
My_257,1.94
My_297,1.939
My_300,1.938
My_300,1.938
My_400,1.937
My_324,1.936
My_301,1.935
My_301,1.935
My_99,1.933
My_315,1.929
My_291,1.926
My_305,1.923
My_291,1.923
NMAR_8,1.923
My_305,1.918
My_316,1.915
Alex_12,1.915
My_43P3,1.91
My_172,1.909
My_69A3,1.909
My_321,1.909
My_26,1.909
My_263,1.902
My_323,1.901
My_245,1.899
My_99,1.898
My_69A3,1.898
My_399,1.897
My_276,1.896
My_69A5,1.892
My_153,1.887
My_287,1.881
My_302,1.871
My_136,1.867
My_390,1.863
My_349,1.862
My_381,1.856
My_25,1.854
My_21P3,1.847
My_293,1.841
My_358,1.84
My_110,1.828
My_180,1.823
My_298,1.818
My_298,1.818
My_299,1.818
My_299,1.818
My_371,1.815
My_342,1.808
My_390,1.805
My_367,1.803
My_256,1.802
My_264,1.793
My_264,1.793
My_204A3,1.793
NMAR_14,1.776
Sara-2_107,1.775
My_369,1.768
My_204A3,1.765
My_375,1.762
My_141,1.76
My_43,1.759
My_376,1.757
My_132,1.755
My_197,1.749
My_124,1.746
My_197,1.739
My_377,1.738
My_97,1.735
My_19,1.735
My_186,1.733
My_97,1.73
My_368P2,1.729
My_339,1.724
My_24P1,1.722
My_92A1,1.72
Sara-2_122,1.719
My_194,1.714
Alex_14B,1.71
Youn_132d,1.706
My_194,1.7
My_182,1.689
My_360,1.682
My_414,1.681
My_193P3,1.68
Youn_95,1.674
My_142,1.671
My_36,1.669
My_411,1.669
My_21P4,1.661
My_118,1.657
My_359,1.656
My_359,1.653
My_24P3,1.642
My_159,1.641
My_168,1.637
Youn_100,1.635
My_192,1.63
Youn_71c,1.629
Rafa_18-21,1.627
Youn_32,1.624
My_174,1.624
My_173,1.62
My_84,1.619
My_169,1.619
My_112P1,1.613
My_113P1,1.609
My_104,1.604
Youn_85,1.601
My_73,1.599
My_135,1.595
My_52,1.593
Ana_R10,1.578
My_341,1.577
Pila_21,1.576
Pila_L54,1.573
My_378,1.56
My_216,1.554
My_123,1.544
NMAR_19,1.534
My_102,1.525
My_366,1.515
Pila_O72,1.514
Pila_R22,1.505
Rafa_18-07,1.503
My_158,1.503
My_32,1.499
My_9G,1.479
My_9,1.471
My_35,1.469
My_120,1.464
My_379,1.463
My_12,1.452
NMAR_4,1.45
My_261,1.448
My_131,1.439
My_114,1.431
Ana_R5,1.424
